sentence,pos_seq,genre,preds,true
"Ã¢ÂÂ Its main concerns would become food and the people who consume it , not farming and those who produce it .","['NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'ADV', 'VERB', 'CCONJ', 'DET', 'NOUN', 'VERB', 'PRON', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Labour 's Quality Commission would replace the Audit Commission .,"['PROPN', 'PART', 'PROPN', 'PROPN', 'VERB', 'VERB', 'DET', 'PROPN', 'PROPN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Nine out of 10 are routine calls , many of which could be carried out by mini cabs .","['NUM', 'ADP', 'ADP', 'NUM', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'VERB', 'VERB', 'VERB', 'PART', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100010000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
He is even re-opening the already opened Eastern Harbour tunnel and subway crossing .,"['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'ADV', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Heading for default .,"['VERB', 'ADP', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The other 30 per cent is to be operated by PowerGen , the other CEGB successor company .","['DET', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The disposal of toxic wastes is one of the most intractable problems facing industrialised societies .,"['DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NUM', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Even though some of the most dangerous and persistent toxins , including polychlorinated biphenyls , PCBs , are no longer manufactured , quantities of them still exist , and must be got rid of .","['ADV', 'ADP', 'DET', 'ADP', 'DET', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADV', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'PRON', 'ADV', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'VERB', 'VERB', 'VERB', 'ADP', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Then he pressed another knob and a big toy doll in his office window dropped its trousers .,"['ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You could n't hope to convert them .,"['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PRON', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Keith Thomas pressed a button and a huge door clanked upwards so that I could peer into the heart of the furnace .,"['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADP', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ The plant should be relocated because it 's in the wrong place , Llew Smith , the local Euro-MP , told me .","['NOUN', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADP', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'PROPN', 'PUNCT', 'VERB', 'PRON', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
A section of the road was shut for a week and motorists were warned to clean their cars and to dispose of the rags in plastic bags .,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The farmer receives a rent of Â£15,000 a year and is relieved of the need to do any work for it .","['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Cows were thought very unsightly when they were first introduced .,"['PROPN', 'VERB', 'VERB', 'ADV', 'ADV', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Even when the hits start , he 's not content .","['ADV', 'ADV', 'DET', 'NOUN', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"As it happens , there is a kind of logic behind Buddy .","['ADP', 'PRON', 'VERB', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",news,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You ought to save them wooden type of things for it .,"['PRON', 'VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"So er can they get , yeah , they get eleven , twelve","['ADV', 'INTJ', 'VERB', 'PRON', 'VERB', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'NUM', 'PUNCT', 'NUM']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well I mean , they 'll all be packed up in the bars upstairs would n't they , and everything","['INTJ', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'DET', 'VERB', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'ADV', 'PRON', 'PUNCT', 'CCONJ', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
get,['VERB'],conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
probably need to get Ken 's,"['ADV', 'VERB', 'PART', 'VERB', 'PROPN', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
er just maybe the size of this .,"['INTJ', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Sod off !,"['PROPN', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Bastards stealing our customers last night !,"['NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No I do n't , no , no , no , no , no , but I know it wants to be erm","['INTJ', 'PRON', 'VERB', 'ADV', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They 're treating,"['PRON', 'VERB', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
they 're treating alcohol as food .,"['PRON', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You ca n't have , it 'd mean one to serve and one take the money .","['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'PART', 'VERB', 'CCONJ', 'NUM', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 're sterilizing the bar with those .,"['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Bet it was erm,"['PROPN', 'PRON', 'VERB', 'ADV']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So well I shall wander back with my little book now .,"['ADV', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Got ta climb up that other end .,"['VERB', 'PART', 'VERB', 'PART', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 'll get some tables up with erm,"['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PART', 'ADP', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Used to have tables and extensions you see,"['VERB', 'PART', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"the zone starts the zone starts there , thirty .","['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'PUNCT', 'NUM', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well when you 're eighty odd I doubt it dear .,"['INTJ', 'ADV', 'PRON', 'VERB', 'NUM', 'ADJ', 'PRON', 'VERB', 'PRON', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Why ca n't they take it through the back door and up the stair ?,"['ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Cos Rita assembled it for us .,"['PROPN', 'PROPN', 'VERB', 'PRON', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What were you shouting then ?,"['NOUN', 'VERB', 'PRON', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Thought you might want a lift .,"['NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
No I did n't feel alright Ann .,"['INTJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"does n't matter I 'll , I 'll keep phoning .","['VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
we 'd pop in see how you were and,"['PRON', 'VERB', 'VERB', 'PART', 'NOUN', 'ADV', 'PRON', 'VERB', 'CCONJ']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
See if you want anything up town .,"['VERB', 'ADP', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"thinking we 'll soon get them and save you carrying it tomorrow , then .","['VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'CCONJ', 'VERB', 'PRON', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Save you , save you carrying them .","['VERB', 'PRON', 'PUNCT', 'VERB', 'PRON', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We I 'll call in,"['PRON', 'PRON', 'VERB', 'VERB', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And I 'll make appointment .,"['CCONJ', 'PRON', 'VERB', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Two till one , yes I 'll try again Ann .","['NUM', 'ADP', 'NUM', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'VERB', 'ADV', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call in .,"['PRON', 'VERB', 'VERB', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call in,"['PRON', 'VERB', 'VERB', 'PART']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We 'll call,"['PRON', 'VERB', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do you get one of these Ann ?,"['VERB', 'PRON', 'VERB', 'NUM', 'ADP', 'DET', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Just want to I just want a that will do me,"['ADV', 'VERB', 'ADP', 'PRON', 'ADV', 'VERB', 'DET', 'ADJ', 'VERB', 'VERB', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well you can get ah bring my mince back .,"['INTJ', 'PRON', 'VERB', 'VERB', 'INTJ', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
did you actually go to sleep mummy ?,"['VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Would n't be too bad cos you 'd go down by the Jolly Farmer .,"['VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'VERB', 'VERB', 'PART', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I ca n't think that one person in a car on their own would want to go to MacDonalds too often .,"['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'PROPN', 'ADV', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Twenty chicken nuggets please .,"['NUM', 'NOUN', 'NOUN', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Do n't shout at me .,"['VERB', 'ADV', 'VERB', 'ADP', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Can you two go and sit down with daddy please cos this is getting silly .,"['VERB', 'PRON', 'NUM', 'VERB', 'CCONJ', 'VERB', 'PART', 'ADP', 'NOUN', 'INTJ', 'ADP', 'DET', 'VERB', 'VERB', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , my dad wo n't pass them onto Terry .","['INTJ', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"And one wanted re-estimating , the other one wanted a few more prices cos everything like marble tops which are going to cost a fortune to get done .","['CCONJ', 'NUM', 'VERB', 'VERB', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .","['PRON', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'PRON', 'VERB', 'NUM', 'ADP', 'PRON', 'PRON', 'VERB', 'ADJ', 'ADV', 'ADP', 'PROPN', 'PART', 'ADV', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
So who 's covering tomorrow ?,"['CCONJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
