sentence,pos_seq,genre,preds,true
Certainly there is no scientific evidence that living nearby increases the risk of sickness .,"['ADV', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",news,00011010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"MUSICALS / Bows of Holly : Mark Steyn reviews London 's latest musical biography , Buddy , at The Victoria Palace","['PROPN', 'SYM', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN']",news,10000100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"THE TEXANS drawl Ã¢ÂÂ Y'all , blacks go Ã¢ÂÂ Yo , Hispanics leer Ã¢ÂÂ Hey , ameeeeeeeego ! .","['DET', 'PROPN', 'VERB', 'NOUN', 'DET', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'PROPN', 'PUNCT', 'PROPN', 'VERB', 'NOUN', 'INTJ', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT']",news,00001000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Ã¢ÂÂ As we know , truth is often stranger than fiction .","['NOUN', 'ADP', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",news,10001000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well that , but your main areas will be gon na be before .","['INTJ', 'DET', 'PUNCT', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'PART', 'VERB', 'ADV', 'PUNCT']",conversation,01000010100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Should have bought them for .,"['VERB', 'VERB', 'VERB', 'PRON', 'ADP', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"er , yeah , I mean it 's , it 's","['INTJ', 'PUNCT', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB']",conversation,00010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You can make it different like and make it sort of still a dance area .,"['PRON', 'VERB', 'VERB', 'PRON', 'ADJ', 'INTJ', 'CCONJ', 'VERB', 'PRON', 'ADV', 'ADV', 'ADV', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00101001010001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Say the rest of us did n't know where it was .,"['VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Saturday night there 's gon na,"['PROPN', 'NOUN', 'ADV', 'VERB', 'VERB', 'PART']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Er I think they it 's nine hundred,"['INTJ', 'PRON', 'VERB', 'PRON', 'PRON', 'VERB', 'NUM', 'NUM']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They 've , they put like twelve , thirteen","['PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'INTJ', 'NUM', 'PUNCT', 'NUM']",conversation,10001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
probably need to,"['ADV', 'VERB', 'PART']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Mind you , actually","['VERB', 'PRON', 'PUNCT', 'ADV']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I 've got ta be I wo n't actually do it I 'll just come in run a just give it complete customers and and help,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'PRON', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'NOUN', 'DET', 'ADV', 'VERB', 'PRON', 'ADJ', 'NOUN', 'CCONJ', 'CCONJ', 'VERB']",conversation,00000000000000101001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"they 'll say well you , it 's awful , you 're awfully sorry but it 's .","['PRON', 'VERB', 'VERB', 'INTJ', 'PRON', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'VERB', 'PUNCT']",conversation,01100100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"did you have get his , well it int structural is it ?","['VERB', 'PRON', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'INTJ', 'PRON', 'NOUN', 'ADJ', 'VERB', 'PRON', 'PUNCT']",conversation,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , it int because structural 's walls .","['INTJ', 'PUNCT', 'PRON', 'NOUN', 'ADP', 'ADJ', 'PART', 'NOUN', 'PUNCT']",conversation,00000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I get on very well with him though .,"['PRON', 'VERB', 'PART', 'ADV', 'ADV', 'ADP', 'PRON', 'ADV', 'PUNCT']",conversation,00010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Well I mean,"['INTJ', 'PRON', 'VERB']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We did , we had a snooker table at home and my snooker will never get good .","['PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'PUNCT']",conversation,00001000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I used to end up hitting them like a golf ball !,"['PRON', 'VERB', 'PART', 'VERB', 'PART', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']",conversation,00001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Used to go bloody berserk !,"['VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Good with iron and everything you know .,"['ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,11110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
But I do n't know what .,"['CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Said a Ranch House from .,"['VERB', 'DET', 'PROPN', 'PROPN', 'ADP', 'PUNCT']",conversation,00010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You see some fucking morons we get in !,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PART', 'PUNCT']",conversation,01010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We need Geoffrey along to advise us .,"['PRON', 'VERB', 'PROPN', 'ADV', 'PART', 'VERB', 'PRON', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
how do you Americanize this ?,"['ADV', 'VERB', 'PRON', 'VERB', 'DET', 'PUNCT']",conversation,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Supposed to be four hundred in the Ranch House last night .,"['VERB', 'PART', 'VERB', 'NUM', 'NUM', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
We need we needs lots of piles of steaming horse manure and things do n't we around and,"['PRON', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADV', 'PRON', 'ADV', 'CCONJ']",conversation,00000000000110001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Got ta get it right .,"['VERB', 'PART', 'VERB', 'PRON', 'ADJ', 'PUNCT']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They 're not allowed to smoke .,"['PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'PUNCT']",conversation,10000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"And , you 've got ta wear gloves to use the till .","['CCONJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,01000010010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You ca n't you ca n't handle money and,"['PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'CCONJ']",conversation,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And serve,"['CCONJ', 'VERB']",conversation,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I 've got it in Disco Club Mirror , it 's the front page out the","['PRON', 'VERB', 'VERB', 'PRON', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PART', 'DET']",conversation,00000100100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"So you ca n't handle , you ca n't handle","['ADV', 'PRON', 'VERB', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'ADV', 'VERB']",conversation,00001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Say if you 're , if you 're really busy at the bar just taking your gloves off and fucking putting them on .","['VERB', 'ADP', 'PRON', 'VERB', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PART', 'CCONJ', 'VERB', 'VERB', 'PRON', 'PART', 'PUNCT']",conversation,00001000011000010010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Volks Volks took them,"['PROPN', 'PROPN', 'VERB', 'PRON']",conversation,01100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Volks took them into , not Volks , er what they called ?","['NOUN', 'VERB', 'PRON', 'ADP', 'PUNCT', 'ADV', 'PROPN', 'PUNCT', 'INTJ', 'NOUN', 'PRON', 'VERB', 'PUNCT']",conversation,00110001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
What type of beer are you getting !,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , but just think of how much messing about there is .","['INTJ', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'ADP', 'ADV', 'ADJ', 'VERB', 'ADP', 'ADV', 'VERB', 'PUNCT']",conversation,10000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , but who , who do you you know why","['INTJ', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'PRON', 'VERB', 'ADV']",conversation,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They want somebody here from the for half an hour and them not being served first,"['PRON', 'VERB', 'NOUN', 'ADV', 'ADP', 'DET', 'ADP', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'PRON', 'ADV', 'VERB', 'VERB', 'ADV']",conversation,00011010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You know what happens , d' ya know what happens then they 'll get people","['PRON', 'VERB', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'NOUN']",conversation,00001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
People will get so antiseptic that they 'll not be able to stand any sort of germs of any sort .,"['NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00101100000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh is it rave night tomorrow,"['INTJ', 'VERB', 'PRON', 'NOUN', 'NOUN', 'NOUN']",conversation,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Rob 's coming to look at lights .,"['PROPN', 'VERB', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT']",conversation,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Yeah , I mean it 's all light and smoke and all the tables and chairs are out and","['INTJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADV', 'CCONJ']",conversation,10000001101000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ca n't see a thing .,"['VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']",conversation,10101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
And you wo n't be able to see anything .,"['CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADJ', 'PART', 'VERB', 'NOUN', 'PUNCT']",conversation,00001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"You can only see twelve feet er , you 'd think the place was empty in the bar .","['PRON', 'VERB', 'ADV', 'VERB', 'NUM', 'NOUN', 'INTJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']",conversation,00010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Erm I mean Saturday night would be better Anne .,"['NOUN', 'PRON', 'VERB', 'PROPN', 'NOUN', 'VERB', 'VERB', 'ADJ', 'PROPN', 'PUNCT']",conversation,10110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You know that I 'm not gon na get out of course .,"['PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PART', 'VERB', 'ADP', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I know .,"['PRON', 'VERB', 'PUNCT']",conversation,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
You get enough for twenty five K have n't they ?,"['PRON', 'VERB', 'ADJ', 'ADP', 'NUM', 'NUM', 'NOUN', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,11010001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
It wo n't open .,"['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",conversation,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I mean , what , what we initially , this was a cloakroom this , this area","['PRON', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PRON', 'ADV', 'PUNCT', 'DET', 'VERB', 'DET', 'NOUN', 'DET', 'PUNCT', 'DET', 'NOUN']",conversation,01010100010001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"but er , our customers do n't take their jackets off anyway","['CCONJ', 'INTJ', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'PART', 'ADV']",conversation,00010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
