sentence,pos_seq,genre,preds,true
Come on .,"['VERB', 'PART', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Go on please .,"['VERB', 'PART', 'INTJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well , my dad wo n't pass them onto Terry .","['INTJ', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PRON', 'ADP', 'PROPN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They 'd come down from , they 'd come down from , erm , somewhere or other .","['PRON', 'VERB', 'VERB', 'PART', 'ADP', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'ADP', 'PUNCT', 'INTJ', 'PUNCT', 'ADV', 'CCONJ', 'ADJ', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"rather than go second ,","['ADV', 'ADP', 'VERB', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
got,['VERB'],conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"decide on the Monday , so you 'll have to cancel","['VERB', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'VERB', 'PART', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"No , but getting","['INTJ', 'PUNCT', 'CCONJ', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
she 's going on holiday in January,"['PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Everyone starts on me,"['NOUN', 'VERB', 'ADP', 'PRON']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We ai n't got a , just a mad man !","['PRON', 'VERB', 'ADV', 'VERB', 'DET', 'PUNCT', 'ADV', 'DET', 'ADJ', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Yeah that 's what Ann said .,"['INTJ', 'DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Well we certainly wo n't last till ten , not","['INTJ', 'PRON', 'ADV', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'PUNCT', 'ADV']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
to go over do n't they ?,"['PART', 'VERB', 'PART', 'VERB', 'ADV', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
How 's it going ?,"['ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They 've gone on holiday .,"['PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
yeah that 's it .,"['INTJ', 'DET', 'VERB', 'PRON', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Oh I went we were absolutely you know everybody claimed something,"['INTJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'NOUN', 'VERB', 'NOUN']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I said , well fair enough , I 'll go to do something else !","['PRON', 'VERB', 'PUNCT', 'INTJ', 'ADJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'NOUN', 'ADV', 'PUNCT']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"That 's what John said , he wanted","['DET', 'VERB', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'PRON', 'VERB']",conversation,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I do not pay you to have friends in rival fashion houses .,"['NOUN', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'PART', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
If she sues I 'll be ruined .,"['ADP', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ I told you Ã¢ÂÂ I 've left Mattli .,"['NOUN', 'PRON', 'VERB', 'PRON', 'PROPN', 'PRON', 'VERB', 'VERB', 'PROPN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"I searched him and his luggage , and he was clean .","['PRON', 'VERB', 'PRON', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
That girl is really trying !,"['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I have to talk to the governor .,"['PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Ã¢ÂÂ Go in peace .,"['NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
I will try to get him off .,"['PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'PART', 'PUNCT']",fiction,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
This model seems to explain our observations .,"['DET', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",academic,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Dialectical reason encounters such products as undecidables :,"['ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV', 'PUNCT']",academic,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
