verbs,sentences,preds,true
dance,Upstairs over the bufyet is the ballroom where Natasha danced ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"With their wives and girlfriends in Mexico , it 's common to see men dancing alone here ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Whether these dancers could ever meet the requirements of '' Raymonda Variations '' and '' Symphony in C , '' the ballets they danced in New York , is doubtful ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Television commercials expected to air in mid - April in New York and Miami will feature the homespun pair dancing the salsa , advertising sources said ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' Seems like you 'll never make it to the top unless you know how to dance , '' the announcer intones ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Mr. Waters sets his sights on the '' hairhoppers , '' the polished amateurs who dance on '' The Corny Collins Show , '' his version of '' American Bandstand . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"With their wives and girlfriends in Mexico , it 's common to see men dancing alone here ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,And a family in adjacent Hamilton County turned to him after it got little response from local authorities to its complaints about people dancing and praying in a nearby graveyard ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,They danced to the funk rock of a live band and grilled hot dogs and ribs ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' And there 's Sam Nunn dancing presumably with his wife , '' she says , squinting hard from her distant perch ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"In the third round , though , Holmes got up on his toes , danced some , and flicked a few punches ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"He said incinerator temperatures of as much as 1 , 000 degrees Celsius are enough to destroy the mineral ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Police , meanwhile , raided Arab villages and destroyed the homes of suspected activists ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' This memo was withdrawn and destroyed and someone got it by going through our trash and resurrecting it , '' the EDS spokesman said ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' You have to destroy another human being , '' Mr. Espinosa says ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyed , Mr. Chalmers says ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Mr. Hudson did n't provide any details about who destroyed documents , how they were destroyed or how they might have been related to the investigation ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,He arrived in the U.S. last month after bulldozers and jackhammers destroyed his 80-year - old house in central Bucharest ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"After destroying two platforms , the Iranian gunboat the Joshan mounted a failed assault on the Navy ships and was quickly sunk ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"This agreement is the product of the determination and sacrifice of the freedom fighters through years of struggle , including their heroic resistance last week to a Sandinista offensive designed to destroy them ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,This was not the first occasion when Sandinistas have pursued Contras across an ill - defined frontier and sought to destroy the Contra bases ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Then , two days before the scheduled premiere in November , a fire raged through the opera house , destroying the backstage facility , sets and costumes ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,The doctor who removed the IUD destroyed Ms. Murdock - Vaughn 's files in 1979 as part of a routine office cleaning ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' Well over 200 synagogues were burned down or demolished , Jewish cemeteries were laid in ruins , thousands of businesses and homes were destroyed and plundered ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Some 64 % of normally unconcerned Britons recently described their environment as '' destroyed to a considerable extent '' when polled by the Gallup Organization ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Old clothes are often destroyed and new ones donned ; indoctrination is given in social mores and religious beliefs ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Arsonists in Haiti destroyed a Roman Catholic chapel in a slum in Port - au - Prince ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,"In theory , the new technique should dissolve blood clots with less risk of bleeding occurring in other parts of the body , as can happen with current clot dissolvers ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,"When dissolved in water , the protein acts as a catalyst to aid the freezing process by increasing the effective freezing point of water by 8 degrees to 10 degrees Fahrenheit ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,"But some physicians questioned the effectiveness of the drug , designed to dissolve gallstones , and how widely it might be used ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,"The solvent failed to dissolve non - cholesterol gallstones in two patients , however ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,A few aspirin facts : Aspirin tablets take up to 20 minutes to dissolve in your stomach ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dissolve,"Consumers were n't particularly fond of its taste , and it did n't dissolve easily in cold milk ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"TV viewers saw Mr. Chancellor being dragged out of the 1964 Republican convention in San Francisco when , during a live interview , he refused to clear an aisle ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"The pipe , dragging the sea floor 500 feet below , hit a coral boulder eight feet in diameter and sprang a leak ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"The government had a change of heart and threatened to drag him off the boat in mid - Baltic , but then relented ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"The Finn thought about it , and then reluctantly dragged a bottle of vodka from his coat and kissed it and dropped it over the side ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"From the start , the women are trodden upon , dragged across the stage , pushed around , used as wheelbarrows ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"He was at first left alone , but was then dragged before a military court and given a 12-year prison sentence ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"Another day , with his arm caught in the window of a student 's car , he got dragged down the block ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,Splashed across local papers was the picture of two burly federal marshals dragging a small woman through the car 's broken window ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drag,"I jump onto the track , heft my bags to the platform and drag them ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"'' Tell Dave we 're sorry , '' he says , '' but we 're drinking Bud . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,Mr. Andrews ate rancid mutton fat and drank mare 's milk in the Gobi with the best and worst of them ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Now , to persuade more men to drink diet Coke , Coca - Cola Co. is enlisting professional football players ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"So the kids gave Mom a watch , said a couple of nice things , and drank a retirement toast in her honor ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"To widen the drink 's appeal , a TV ad campaign was launched two years ago showing punks with fruit - colored , spiked hair drinking Pimm 's ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Southerners drank more alcoholic beverages than residents of any other U.S. region last year , and households with incomes above $ 35 , 000 drank more than any other income group , a study found ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Another third of the patients at the University of Maryland Shock Trauma Center drank alcohol before being hurt , and 16.5 % had used both marijuana and alcohol , the study said ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,'' We drank a lot of tea . ',0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,Coke is even directly attacking coffee 's breakfast appeal with radio ads urging people to drink something cold to come '' alive in the morning . ',0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"In seats of supple leather , Belgian students drink wine and listen to personal stereos ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Russians in sweat suits drink tea and play cards , repack their crates and collect their linen ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"'' A German , '' said Mr. Bradford , '' is just not going to drink beer out of a can . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,Some people drank tea brewed at the back of the neoclassical church ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,The new Johnnie Walker pitch has attractive young women gushing about the wonderful young men in their lives who drink Johnnie Walker ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Every night at the Dukakis hotel , the Hyatt Regency , the New York and Washington reporters and the Dukakis people intermingled , drinking till three or four in the morning ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,They induced shopper Aileen Schmieder to temporarily stop trying to get her family to drink more milk and juice ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,A Middle Eastern analyst says Lebanese usually drink coffee at such occasions ; Palestinians drink tea ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"If we hesitate to let teen - agers drink until they 're 21 , why entrust them with shaping the fate of the Republic at 18 ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Every Oct. 21st since , officers of the Royal Navy gather in formal dress wherever they may be , and drink a toast to '' The Immortal Memory . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"Last July , Ohio and Colorado raised a white flag , putting Wyoming in the unfortunate position of being the only place in the country where 19- and 20-year - olds could drink legally ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,The martini ranked second in the publication 's recent survey of what Americans are drinking ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drown,"There is also an outsized , shiny , Egyptian - style statue of Hadrian 's catamite Antinous , who drowned in the Nile ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
drown,"In the accident , which occurred in the Atlantic Ocean off Virginia Beach , Va . , three crewmen escaped , but a co - pilot drowned ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,It started in late August when supporters concerned with Mr. Chavez 's health were urging him to eat ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,But I 'll tell you this : I have n't had a cold since I ate it ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Meanwhile , stay out of the sun to avoid skin cancer and do n't eat shellfish , which may have red tide ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,Paulina and the old man go out to the laundry shed to eat their breakfasts ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,Morty Bennett eats a scallop and shrimp entree at a Chinese restaurant in Miami ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"The races mingle in department stores and at downtown restaurants , where city employees all eat between noon and one ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Another writer goes to Bulgaria , eats bad food , stays at a bad hotel whose name he translates as Rathole Fleabag , and generally has a terrible time ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"New Year 's Day , after an afternoon of eating my mother - in - law 's chicken , I weigh in at 175 pounds ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Administrators , who are required by state law to force - feed patients who ca n't or wo n't eat , are wrestling over what to do with one semicomatose tubefeeder ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,He insists that Ashley 's death was an accident caused by the child tipping over a trash can and eating discarded pills ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"Still , they did n't go quite as far as one Himalayan bear -- it ate the camera ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"You ca n't eat these confections , but paper making satisfies the senses all the same ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"'' Most Koreans ' stomachs turn when they think of eating snails , '' Mr. Lee concedes ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"These waters are full of the fish , mollusks and small crustaceans that lobsters like to eat ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"For those who eat only at four - star French restaurants , fajitas are a Tex - Mex specialty -- strips of grilled beef rolled up in flour tortillas with onions , peppers and guacamole ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,"They should be eating chocolate cake , instead they are bleeding from their souls . '",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
eat,Most seafood eaters never give a second thought to the safety of the delicacies they eat ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Other regions should escape relatively unscathed , she says ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"A new study of Vietnam veterans suggests that most escaped heavy exposure to the poison dioxin , even if they served as ground troops in areas extensively sprayed with the dioxin - containing herbicide Agent Orange ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"The escaped gas can cause a problem if it mixes with moisture in the air , forming corrosive nitric acid ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"In the Challenger accident , hot gases escaping through motor seals ignited the shuttle 's external fuel tank ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"On Friday , another leader of the failed mutiny against President Aquino 's government escaped prison ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Two young women in the front seat were n't wearing belts , but escaped without permanent injuries ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Three anti - apartheid activists emerged from a 36-day stay at the U.S. consulate in Johannesburg , where they had sought refuge after escaping from police ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Less than 0.01 millirem escaped into the atmosphere through a facility 's stack , and workers were n't evacuated , a statement from Savannah River said ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"A fourth anti - apartheid activist escaped detention in South Africa and took refuge in the U.S. consulate in Johannesburg , where three others have been sheltered ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,The assailants escaped on a waiting speedboat ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"In 1981 , he and his second wife were able to escape Cuba by joining a group tour of Czechoslovakia ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,The kinky Keynesians who devised it will be lucky to escape across the Potomac with their pie charts ,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
escape,"Sean Penn pulls off a reasonably convincing German accent as Guenther , the surprise witness in '' Judgment in Berlin , '' the story of the East Germans who escaped to the West by hijacking a plane ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"One proposal calls for gasoline refiners to reduce the volatility of fuel in summer , thus reducing the fuel 's tendency to evaporate and contribute to ozone pollution ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"The Nestle spokesman rebutted the anti - monopoly charge , noting that Perulac has only a 15 % share of the evaporated milk market ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
evaporate,"Tim Thiele , a Saskatchewan area manager for Ducks Unlimited , a conservation group , said thousands of small ponds where ducks nest and breed have evaporated ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"Other hospitals , she says , routinely admitted patients for a colonoscopy -LRB- in which a tube is inserted to examine the colon -RRB- that could have been performed in a doctor 's office for $ 500 ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"Periodically , a nurse emerges from one of eight examining rooms to bellow out the name of the next patient ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"Even if doctors examine a woman as soon as she comes in , they often have no time to tell if her fetus is sufficiently developed or if a Caesarean section is crucial ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
examine,"Still , the divergence of the two candidates ' views becomes clear in examining their proposals for dealing with the strifetorn regions of Central America and Southern Africa ",0000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
