verbs,sentences,preds,true
dance,"In company with Susan Jaffe , Christine Dunham and Leslie Browne , Mikhail Baryshnikov , formerly of Leningrad 's Kirov Ballet , and now director of American Ballet Theatre , danced the revised version of Balanchine 's sublime '' Apollo '' with a blend of spontaneity and concentration that charged the entire evening with wonder ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
dance,"Indeed , the musical 's whole point is expressed through a single climactic , apocalyptic number called '' Rockland , '' in which the cast , suddenly dressed in hip , punky clothes , leather jackets and army fatigues , sings '' We dance together in a bar to the same creeping sense of ennui . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
dance,Instead of dancing they watch rock video . ',"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
dance,"In his own weird way , Mr. Waters has captured the gleeful garishness of the early ' 60s , when high - school girls wore demure bows in their ratted hair and deadened their lips with palest pink lip gloss -- and believed that racial harmony was inevitable if teens of all flavors could dance together on TV ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Horace Furumoto , chairman and chief executive officer , said the company recently has completed its first phase as a public company , which included the development of lasers for removing birthmarks and for destroying kidney stones without surgery ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,R.G. Barry Corp. said that fire destroyed one of its Mexican plants and that as a result projected 1988 sales are expected to be reduced 3 % to 4 % ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"They destroyed 450 , 000 acres of sugar beets and other crops ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"The agreement , to be announced today , marks the first time an industry using chlorofluorocarbons , or CFCs , has voluntarily decided to phase out the chemicals because they can destroy the Earth 's protective ozone layer ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Once the people move , these houses will be destroyed ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"A federal magistrate in New Orleans accused the brokerage unit of PaineWebber Inc. of relentless '' stonewalling '' -- among other things , permitting potential evidence to be destroyed -- to prevent a customer - complaint lawsuit from going to trial ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"'' What the U.S. should do , rather than destroying those oil wells , is capture them as prizes of war and turn their production over for the benefit of the U.S. and its other allies in the gulf , '' he said ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Because they 're so accurate , cruise missiles can use conventional bombs to destroy targets that only a few years ago required nuclear warheads ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"The agreement , to be announced today , marks the first time an industry using chlorofluorocarbons , or CFCs , has voluntarily decided to phase out the chemicals because they can destroy the Earth 's protective ozone layer ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Conjoining them is like pounding square pegs into round holes , destroying the superconductors ' ability to conduct large electrical current without resistance -- their hallmark and the source of commercial excitement about them ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"The indictment also charges that Mr. Frankel , 32 , and Mr. Yagoda , 44 , committed perjury and obstruction of justice when they testified before the SEC in 1986 , and that Mr. Frankel further attempted to obstruct the SEC 's investigation when he directed a co - conspirator at Drexel to destroy certain documents ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Bishop de Landa , recalled to Spain in 1568 , went down in history as a book - burner for destroying the Maya codices , an act that seems more understandable as we learn more about their civilization ","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000"
destroy,"While the Meadowlands ' share of betting alone pays the interest on the bonds for the entire sports and entertainment complex , three more recent tracks -- Garden State Park in Cherry Hill , N.J . , resurrected after being destroyed in a fire ; Canterbury Downs in Shakopee , Minn . , and Birmingham -- have had losses totaling nearly $ 80 million in just three years after combined investments of $ 320 million ","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000","0000000000000000000000000000000000000
0000000000000000000000000000000000000
000000"
destroy,'' Moscow has been 80 % destroyed because Communists do n't like Russia . ',"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"The advertisements featured a letter from the company 's Universal Pictures unit responding to an offer from Bill Bright , president of the San Bernardino , Calif .- based Campus Crusade for Christ , to pay $ 10 million in exchange for all copies of the film , '' which would promptly be destroyed . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"And instead of reacting to this aggression by destroying Iranian naval assets , defense leaders responded by saturating the Gulf with American military forces that were not supposed to engage their aggressor , but instead were supposed to intimidate him by their mere presence ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,"Director John McTiernan -LRB- '' Predator '' -RRB- has efficiently slapped together the ingredients for a big , ear - shattering action film : slick , heavily armed villains ; a wife in peril ; stupid TV journalists who only make things worse ; a renegade cop who singlehandedly destroys the bad guys against impossible odds ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,It actually demonstrated its ability to destroy target drones in flight ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
destroy,So only a direct hit on the concrete hangar or an extremely close miss can destroy the plane on the ground ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,About 25 % of those children die of liver cancer or cirrhosis ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000001000000000000000000000000000000000000000000000000000000000000000000000000000
die,"But the EPA and medical specialists have estimated that , even if schools eliminate asbestos quickly , 1 , 000 to 7 , 000 people already exposed to the substance in their school years would die from asbestos - related diseases over the next 30 years ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"'' But , Doc , I ' m going to die of this , '' you plead ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"Every day this legislation is delayed , 25 people die in needless pain that could have been relieved with this treatment , which has been used successfully in Britain for years ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"Mr. Mulheren rescued the child from the bottom of the pool and , according to a friend , stood shaking the child as tears streamed down his face , crying , '' Do n't die , do n't die . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"The Kidney Patient Association , an independent group , estimates that some 1 , 500 Britons die every year because of lack of kidney treatment ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"'' It is better for a pitchman to die than to be caught alive in a scandal , '' contends Albert Lerman , chief creative officer at D'Arcy Masius Benton & Bowles in St. Louis , whose clients include Anheuser - Busch Cos ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"The EPA 's current emission standard for radium is five picocuries per liter , a standard that corresponds to a risk whereby one of 10 , 000 people exposed to such an emission level over a lifetime would die ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"In 1347 , Mongols besieging the Black Sea port of Caffa began to sicken and die from the plague ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"But thanks to glasnost , people here know that about a dozen people die from mishaps in the factory every year ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"Quiet pressure from top businessmen combined with British and German threats of more sanctions to convince Pretoria to soften legislation that would cut off overseas funding of opposition groups , and to indefinitely postpone the hanging of the Sharpeville Six , a group of blacks sentenced to die for the mob killing of a black town councillor ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,It 's not as though the prodnoses care whether people die of lung cancer ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"Mr. Della Femina became a fixture on TV news reports about acquired immune deficiency syndrome , for example , after his agency created the line , '' I enjoy sex , but I ' m not ready to die for it , '' for LifeStyles condoms ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,"Cardiac - bypass queues grow and patients die before their turn ; hip replacements and cataract operations join a growing list of corrections that are triaged , ostensibly because more serious operations must be performed , but in reality because the resources are being used to continue first - dollar insurance coverage for sniffles and splinters -- and for asphalt laying in the constituencies of members of the government ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
die,Others continue to die in unsuccessful attempts to escape the East ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
dissolve,"The Medical Letter , a respected nonprofit publication that evaluates the effectiveness of drugs for doctors , concluded that Actigall can dissolve gallstones in only about half of patients ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
dissolve,"The large study , involving 17 , 187 patients treated at 417 hospitals in North America , Europe and Australia , provided the strongest evidence yet that the emergency use of a clot dissolving drug can save lives , said researchers involved in the clinical trial ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drag,"The OSU sled 's No . 1 advantage , he says , is an aerodynamic shape that reduces drag 20 % to 25 % ",0000000000000000001000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000000000000000000000000000000000000000000000000000000000000000
drag,"About half of Cray 's R & D budget now goes into creating software , a combination art and science that so totally engrosses some Cray designers that they sometimes have to be dragged away from their terminals and told to get some rest ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drag,"Some of those arrested were dragged from buses that were to take them back to Managua ; others , such as 18-year - old Norman Lenin Cardoza -LRB- who denies ever attending the rally -RRB- and attorney Roger Guevara Mena , were arrested by state security police days later ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drag,Its black - stained concrete walls and blackened roof of rust make it look as if it were dragged off the back lot of a horror - film studio ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drag,"Exhausted by my efforts , I paused a moment in a shell - hole ; in a few seconds I felt myself sinking , and struggle as I might I was sucked down until I was firmly gripped round the waist and still being dragged in ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"As I drank water and ate for the first time in two days , my determination to continue the opposition crusade was strengthened ",0010000000000000000000000000000000000000000000000000000000000000000000000000000000,0010000000000000000000000000000000000000000000000000000000000000000000000000000000
drink,"It is impolite to drink less than three glasses and , after the third , it is generally impolite for guests to linger ","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000","0000100000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"He retreats into jolly descriptions of a few days spent behind the front lines in French villages and ruined chateaux teeming with wild flowers ; he records his progress from naive snob to combat veteran horsing around , playing cricket , drinking champagne and port , and thinking of his servant as his '' most valuable possession . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"F.W. Christian , a traveler and writer of the 19th century , said that , after drinking sakau , '' the head remains clear but the legs sometime suffer a temporary paralysis . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Seated in the bar of the Member 's Club -- horse - racing prints on the wall , piano tinkling softly , ladies from the Jewish Community Club gathering for luncheon -- Mr. Redmond is astonished to be told that Venezuelans now drink more '' national whiskey '' than 12-year - old scotch ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Lower - alcohol beer is favored by '' session drinkers '' who spend an entire evening in a pub and are accustomed to drinking English beer which , despite its robust taste , generally is less potent than Australian or U.S. brands ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Winos will drink anything if need be , but when they have the money to buy what they want , they tend to hew to the familiar . -LRB- Sales resistance may help explain why the handful of low - end products that companies have tried to launch in the past 20 years mostly have bombed . -RRB-/-R","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,Others are drinking heavily ,"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Walter Single , a recovering alcoholic , recalls that on a daily diet of nine pints of Wild Irish Rose , he still was able '' to function well enough to panhandle the money he needed to drink all day and still have enough left for a wake - up in the morning . '","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"At about the same time , according to senior Hutton officials , Mr. Fomon was drinking heavily , though he says that alcohol never affected his ability to do his job ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Here his father , a shoemaker , drank vodka , and here his mother nourished her son 's ambitions ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"After all , like any worthwhile hero , Fred was struggling -- to be a good father , to make movies , to reconcile his fantasy life with the domesticity he 'd settled into , to stay in shape and still drink lots of Budweiser ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Today , the upper ranks of English society still drink Pimm 's , though in weather that is rather damper and at contests somewhat tamer : the Ascot horse races , the Wimbledon tennis tournament , the Henley rowing regatta ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,Then it finally comes to him : '' It 's a good reason to drink beer . ',"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Camille 's father , Wolfy , former winner of the Indianapolis 500 , is driven to drink by the exploits of his ex - wife Rose , author of a feminist denunciation of the Daleys and the host of her own talk show ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,Feeling sick and lonely I returned to my tent to write out my casualty report ; but instead I sat on the floor and drank whisky after whisky as I gazed into a black and empty future . ',"0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"They were ready to embrace anybody who was n't Mr. Bhutto , a populist who had called for land reform and who had nationalized industries as he uttered Islamic pieties -- at the same time that he held vast tracts of farm land himself , drank , womanized and , apparently , rigged elections ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"The repeal of Prohibition has n't stopped drinking either , and today , as always , there are people who get '' hooked '' on alcohol ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"U.S. executives in search of global markets have found that the French do n't drink orange juice for breakfast ; that Middle Easterners prefer toothpaste that tastes spicy ; that the Japanese like herbs in their cold medicines , and that laundry detergent is used to wash dishes in parts of Mexico ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"Stealthies like Capt . Marvel , Bill Sweetman , John Andrews and Sam Jones are , nevertheless , a patriotic lot who aim to get as close as possible without breaching national security in pursuit of their passion . -LRB- They are aware that the most fanatic Stealth followers drink their vodka straight . -RRB-/-R","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
drink,"I drank Vodka , So did you '' and saw the doors opening to the glittering life of an octave - thundering concert pianist ","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
