verbs,sentences,preds,true
cool,"You have to build up the equipment to a certain power level , test it , cool it down , then possibly repair it , and it may take months to bring it up again . '",0001000100101001101110010000110111101000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"For an auto , Mr. Loehrke envisions the warm end of the pipe heated by the radiator and the condenser end cooled by the outside air ",0000000010101000000001100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"Then again , other gases might cause a lot of clouds to form , blocking sunlight and cooling things off ",1111000000010001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,They can generate such heat they need cooling fans ; trunk - mounting avoids turning the passenger compartment into a blast furnace ,1001100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,Heavy water is used to control and cool the reaction of small research reactors ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"Japanese companies already are at the forefront of development of an older generation of superconductors , those that have to be cooled almost to absolute zero ",0000001110000010011100001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,Beer flowed from big pitchers as a cooling obbligato to the hot sounds ,0000010011011000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"Engineers in uniforms and hardhats are everywhere , many maintaining the technological heart of the levitating train : its roadbed of specially cooled superconducting magnets ",1000010001000001010100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"The revolutionary gallium arsenide circuits used in a forthcoming model , the Cray-3 , experienced cooling problems that resulted in millions of dollars of added costs ",0100010000100110000001010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"Normal cooling costs are defined as the expected costs to cool a residence in average August weather , which is based on temperature records for the past 30 years ",0001010010101000010010010011000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,The mold is then cooled and dried and the lid peeled off ,1000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
cool,"Home here is a 12-by-15-foot room , cooled by two portable fans and crowded with three beds and boxes of clothes ",0000001000110111100110000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"They were greeted by dancing pigs , flying pigs and several hundred thousand people pigging out ",0000011000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Joffrey Ballet : The bicoastal company dances its first Manhattan season since the death of founder Robert Joffrey , whose own '' Remembrances '' pas de deux will be revived ",0100010000100001110000000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Bill Byron , a regional sales manager for Columbus Wallcovering Co . , danced wildly down the runway in a purple '' country kitchen '' material ",0010100000001000000010010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Twenty - eight thousand buildings were leveled in the quake , but a few years later , 20 , 500 new ones had been built , and people of the reborn city were dancing in the streets ",0000000001100000101111000100001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"And for those of you planning ahead , this year the troupe will dance '' The Nutcracker '' Dec. 1 - 31 . -LRB- 212 -RRB- 870 - 5690 ",0010000100001000000000000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,Anyone can dance the hokey - pokey ,0000001000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' This music is n't meant to be watched , it 's intended to be danced , '' Mr. Gutierrez pleads from the stage ",0100001001010100100101000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"At the end of the group 's 40-minute set , the audience members have decided they do n't care about the museum 's rules either , and they 're dancing in the aisles ",0000001101010100000000001100100010000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Then watch women dancing nude at Tattletales , a blue - collar strip joint down the road with trucks outside and a Welcome Democrats sign on the roof ",1100000100001000110100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Even more inadvertently hilarious is Alexander Godunov , the Soviet defector who used to dance for a living ",0001000100100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Charles Jude , Mr. Nureyev 's partner , danced with a youthful resilience that reflected unfavorably on the latter 's growing infirmity ",1010110010001101000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"When they 're not in front of the camera , the Toons sing and dance at their version of Harlem 's Cotton Club ",1000001001010000000111000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Even as danced by four of ABT 's most talented males , John Gardner , Robert Hill , Kevin McKenzie and the astonishingly agile Robert Wallace , Mr. Tippet 's latest work is tough going ",0010011001110111010000000010101100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,Racism has gone largely unnoticed as images of Brazilians of all shades dancing the samba at Carnival created a sense of racial harmony ,1000010000000000000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"When Danny dances with Helen , who is dubious about the whole enterprise , he tells her that it 's all a surprise for her , it 's her Valentine 's Day card ",0000011010001100011100101101100110000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Whether these dancers could ever meet the requirements of '' Raymonda Variations '' and '' Symphony in C , '' the ballets they danced in New York , is doubtful ",0001000000000000001000000101010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Television commercials expected to air in mid - April in New York and Miami will feature the homespun pair dancing the salsa , advertising sources said ",0001001010100101000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,Khopa and Ticha danced and juggled soccer balls at a Radio City Music Hall press preview announcing an upcoming tour of the Moscow circus ,0011000000100000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Mr. Waters sets his sights on the '' hairhoppers , '' the polished amateurs who dance on '' The Corny Collins Show , '' his version of '' American Bandstand . '",0101000000000000000011001000110000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"They began from scratch , amateurs learning to sing and dance and act , working up to 18 hours a day , almost every day ",1010100000000101000001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Plucking bonbons with a pinkie in the air , or daintily miming a billiard shot , he seems almost to be dancing through the role , a rosy cherub in grownup clothing ",0100000010010101100100000101000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,Upstairs over the bufyet is the ballroom where Natasha danced ,0000000011000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"With their wives and girlfriends in Mexico , it 's common to see men dancing alone here ",0010001011010101000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' I was so happy that I practically danced back into the house , '' Mr. Popejoy says ",0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Whether these dancers could ever meet the requirements of '' Raymonda Variations '' and '' Symphony in C , '' the ballets they danced in New York , is doubtful ",0010000000010000001000000001010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Television commercials expected to air in mid - April in New York and Miami will feature the homespun pair dancing the salsa , advertising sources said ",1000001010100001010001101000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' Seems like you 'll never make it to the top unless you know how to dance , '' the announcer intones ",0000001000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"Mr. Waters sets his sights on the '' hairhoppers , '' the polished amateurs who dance on '' The Corny Collins Show , '' his version of '' American Bandstand . '",0000100000000000000011001010110100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"With their wives and girlfriends in Mexico , it 's common to see men dancing alone here ",0000000110000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,And a family in adjacent Hamilton County turned to him after it got little response from local authorities to its complaints about people dancing and praying in a nearby graveyard ,0000001110010001000011000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,They danced to the funk rock of a live band and grilled hot dogs and ribs ,1000000001001001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"'' And there 's Sam Nunn dancing presumably with his wife , '' she says , squinting hard from her distant perch ",0010000110010001000100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"For the group dances , Mr. Morris devised choreography that was more athletic and no less compelling ",0000100011111010100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
dance,"In the third round , though , Holmes got up on his toes , danced some , and flicked a few punches ",1000111000011111100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"He said incinerator temperatures of as much as 1 , 000 degrees Celsius are enough to destroy the mineral ",0100110101001000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Police , meanwhile , raided Arab villages and destroyed the homes of suspected activists ",1001100000011000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' This memo was withdrawn and destroyed and someone got it by going through our trash and resurrecting it , '' the EDS spokesman said ",0100101000100100001100011000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"A virus is a computer program , often hidden in apparently normal computer software , that instructs the computer to change or destroy information at a given time or after a certain sequence of commands ",0000001000000110000000011000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' You have to destroy another human being , '' Mr. Espinosa says ",0011100100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Soybean seed sales skidded last spring in South Carolina , and dealers were forced to destroy tens of thousands of bags ",1010000111000011010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Tropical storm Chris spawned tornadoes that damaged houses , destroyed mobile homes and caused at least one death in the Carolinas before gradually weakening ",1000111011010000000011000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"This is also true , I believe , with respect to the famous Buddhist university at Nalanda , India , which too was destroyed by the Moslem hordes , who had no respect for others ' learning ",1000100110000011000101010000101100000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"But as most of those certificates are destroyed in favor of computer records , the investor who requests a certificate will have to wait until it 's delivered by the city or state that issued the bond ",1100010101100000100000000110000001000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Last year , Mexico claimed that the equivalent of 6 , 200 acres of poppies were destroyed , up from 5 , 900 acres the previous year ",0010000111100000010100000100000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Israel has agreed to develop an interceptor missile for the U.S. that would destroy short - range ground - to - ground missiles , state - owned Israel Aircraft Industries said ",1010001000001000000101010000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"And Mr. Gorbachev 's proposal to remove aircraft -- which easily can fly back to Central Europe during a crisis -- would be meaningless unless they are destroyed , Mr. Chalmers says ",1000010000100000000010010001101000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Mr. Hudson did n't provide any details about who destroyed documents , how they were destroyed or how they might have been related to the investigation ",0010101011100001000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"So in February 1985 , three years after her paintings were destroyed , Ms. Smith sued Chase in a New York civil court for $ 25 , 000 ",0000100011011000100100000010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,The treaty requires that the Army 's 420 Pershing missiles be destroyed ,0001001000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Furthermore , records that were supposed to be destroyed sometimes are n't , and they , too , occasionally surface ",0111001000100000110000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"The department maintained that fighter aircraft , for example , '' must be fast enough and maneuverable enough to evade and destroy enemy aircraft ",0001001000000000000000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,He arrived in the U.S. last month after bulldozers and jackhammers destroyed his 80-year - old house in central Bucharest ,0000000010010000100000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,A Soviet Foreign Ministry aide disputed claims by U.S. officials that an explosion last week destroyed the only plant producing rocket fuel for SS-24 intercontinental missiles ,0010001000110001000000001000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"After destroying two platforms , the Iranian gunboat the Joshan mounted a failed assault on the Navy ships and was quickly sunk ",0010000001000000100001000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Companies still spend billions of dollars printing and storing forms -- - and destroying them when , say , an address changes ",0010001000000000101100000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"This agreement is the product of the determination and sacrifice of the freedom fighters through years of struggle , including their heroic resistance last week to a Sandinista offensive designed to destroy them ",1010000000001000111100111000001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,This was not the first occasion when Sandinistas have pursued Contras across an ill - defined frontier and sought to destroy the Contra bases ,1000100000001000001000100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"Then , two days before the scheduled premiere in November , a fire raged through the opera house , destroying the backstage facility , sets and costumes ",0111000001100010001001010010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' People destroy coral reefs that take thousands of years to build , affecting all the fish that use it for food and shelter , just for a piece of decoration , '' says Mr. McCloud ",0000001010010100010100001000010000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"The chief substitutes will likely be variations on this chemical structure but with less chlorine , the element thought to destroy atmospheric ozone ",0001100000001111001000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Israeli warplanes destroyed a PLO base in a Druse - held hilltop above Beirut in Israel 's deepest air raid into Lebanon this year ,0100010000000101000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,The doctor who removed the IUD destroyed Ms. Murdock - Vaughn 's files in 1979 as part of a routine office cleaning ,1100010000010001010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,He testified that he was ordered by the Robins former general counsel in 1975 to destroy sensitive documents about the Dalkon Shield ,0110100000010000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Philippine troops launched a massive '' search and destroy '' operation in the Bicol region of Luzon following a Saturday attack by communist rebels in which 13 anti - guerrilla troops were killed ,0000001000100010100000010001000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' Well over 200 synagogues were burned down or demolished , Jewish cemeteries were laid in ruins , thousands of businesses and homes were destroyed and plundered ",0000000000110000110110001010000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"'' We are offering now to free them from their nightmares of security -- we do n't want to destroy Israel , we want to coexist ",0100110010000101001001100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Some 64 % of normally unconcerned Britons recently described their environment as '' destroyed to a considerable extent '' when polled by the Gallup Organization ,1000000000100110100001011000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Old clothes are often destroyed and new ones donned ; indoctrination is given in social mores and religious beliefs ,1001101110000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,Arsonists in Haiti destroyed a Roman Catholic chapel in a slum in Port - au - Prince ,0000001100000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
destroy,"He did n't set a deadline for destroying PCBs , but said movable disposal units might be leased from the U.S. to help eliminate those stored in warehouses across the country ",0100000011010001011000101101001000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
die,"He just wo n't die , the untamable , lubricious monster monk from Siberia who darkened the imperial doorstep of Nicholas and Alexandra ",0000010011001011000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
die,"An estimated 18 , 100 Americans will die from it this year , making the disease the fifth - greatest cause of cancer deaths ",1101100011000001000001100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
die,Many patients still die relatively quickly ,1000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
die,"When the parents die , ownership of the entire property transfers directly to the kids , '' he says ",1001000010101010010000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000
